,VoltageP1,VoltageP2,TimeIndex
1356,3.6215,0.0,1772668301.4137285
1357,3.7,3.7145,1772668301.5160558
1358,3.7095000000000002,0.0,1772668301.6180718
1359,0.0,1.1875,1772668301.7207453
1360,0.0,1.095,1772668301.8243763
1361,143.265,0.0,1772668301.9261248
1362,0.0,0.0,1772668302.0279145
1363,3.5775,0.0,1772668302.1304383
1364,3.6805,0.0,1772668302.2329228
1365,0.0,1.095,1772668302.3353112
1366,0.0,0.27349999999999997,1772668302.4381468
1367,0.0,0.27849999999999997,1772668302.539648
1368,0.0,140.137,1772668302.643309
1369,0.0,0.0,1772668302.7445312
1370,3.7145,76.95,1772668302.8472738
1371,0.0,0.8845000000000001,1772668302.9497294
1372,0.0,0.611,1772668303.0521667
1373,143.265,0.0,1772668303.1554892
1374,5.6305000000000005,0.0685,1772668303.2569053
1375,0.0,0.0,1772668303.3589604
1376,0.0,0.0,1772668303.45978
1377,143.8025,0.0,1772668303.561842
1378,3.265,0.0,1772668303.6622221
1379,3.705,0.0,1772668303.764635
1380,3.705,0.0,1772668303.8665397
1381,143.265,0.562,1772668303.9700935
1382,140.55249999999998,0.523,1772668304.0716436
1383,0.0,0.0,1772668304.1744833
1384,3.1525,0.0,1772668304.2768636
1385,143.86599999999999,0.0,1772668304.3791208
1386,3.705,3.7,1772668304.4819024
1387,3.705,140.425,1772668304.5840302
1388,0.0,0.9089999999999999,1772668304.6853626
1389,0.0,0.12200000000000001,1772668304.7888124
1390,0.0,143.27,1772668304.891301
1391,0.5815,0.0,1772668304.9931757
1392,3.6365,0.0,1772668305.0950122
1393,3.734,0.0,1772668305.1986122
1394,0.0,0.9189999999999999,1772668305.3004484
1395,0.0,1.222,1772668305.403298
1396,0.0,0.381,1772668305.5048435
1397,3.167,0.0,1772668305.6070867
1398,143.4945,0.0,1772668305.711005
1399,4.0275,0.0,1772668305.8123338
1400,3.9734999999999996,0.0,1772668305.9144435
1401,140.1415,1.2755,1772668306.0187626
1402,0.0,0.8065,1772668306.119124
1403,0.0,0.0,1772668306.2230897
1404,0.0,0.0,1772668306.3247476
1405,0.0,0.0,1772668306.4267526
1406,3.8024999999999998,0.0,1772668306.5298774
1407,2.2285,57.424,1772668306.6318872
1408,3.876,0.0,1772668306.733853
1409,0.0,3.705,1772668306.8368962
1410,0.0,1.095,1772668306.93898
1411,4.433,0.0,1772668307.0416508
1412,143.4605,0.0,1772668307.143531
1413,4.511,0.0,1772668307.245639
1414,143.29399999999998,0.0,1772668307.3486784
1415,0.0,140.342,1772668307.4509838
1416,0.0,1.5785,1772668307.5532446
1417,0.0,0.5965,1772668307.655446
1418,0.0,77.4195,1772668307.7581694
1419,1.1195,0.0,1772668307.861113
1420,143.34799999999998,0.0,1772668307.9631736
1421,4.4525,0.0,1772668308.0638676
1422,4.4575,0.0,1772668308.1648004
1423,4.428,140.137,1772668308.2656205
1424,0.0,0.0,1772668308.3684058
1425,143.265,2.6784999999999997,1772668308.470884
1426,0.0,3.749,1772668308.5730517
1427,0.166,3.128,1772668308.6756618
1428,4.091,0.0,1772668308.777881
1429,4.228,0.0,1772668308.8806067
1430,0.0,0.0,1772668308.9829311
1431,0.0,2.1260000000000003,1772668309.0856075
1432,0.0,1.1925,1772668309.1879244
1433,0.0,0.0,1772668309.2899466
1434,3.9639999999999995,0.0,1772668309.391606
1435,1.1195,0.0,1772668309.4944682
1436,0.0,140.137,1772668309.6012876
1437,0.0,0.0,1772668309.7057188
1438,143.265,0.0,1772668309.806381
1439,0.0,43.6365,1772668309.9088366
1440,1.1195,0.0,1772668310.0110557
1441,3.832,0.0,1772668310.1129084
1442,0.0,1.1435,1772668310.2144923
1443,0.0,0.6990000000000001,1772668310.318527
1444,0.0,140.137,1772668310.4197886
1445,0.0,0.0,1772668310.5214586
1446,3.646,0.0,1772668310.624248
1447,3.822,0.0,1772668310.7269516
1448,1.095,0.1955,1772668310.8336947
1449,0.0,0.2295,1772668310.9362419
1450,2.737,0.0,1772668311.0386531
1451,3.7,0.0,1772668311.140737
1452,3.9684999999999997,22.522000000000002,1772668311.2435467
1453,3.9445,0.0,1772668311.3461657
1454,0.0,1.4954999999999998,1772668311.448213
1455,0.0,0.484,1772668311.551282
1456,0.0,0.0295,1772668311.6543634
1457,3.1475,140.137,1772668311.755346
1458,3.529,0.0,1772668311.8579352
1459,3.8465,0.0,1772668311.9607725
1460,0.0,65.557,1772668312.064958
1461,0.0,1.173,1772668312.1655245
1462,0.0,0.5965,1772668312.267288
1463,0.0,0.137,1772668312.368629
1464,143.265,0.0,1772668312.469065
1465,0.0,1.095,1772668312.5720875
1466,0.264,0.0,1772668312.6743662
1467,143.2895,0.0,1772668312.7767704
1468,3.6264999999999996,0.0,1772668312.8778384
1469,143.265,1.046,1772668312.9805603
1470,0.0,0.8699999999999999,1772668313.0819023
1471,0.0,140.137,1772668313.1852784
1472,0.0,0.0,1772668313.287095
1473,0.2885,58.650999999999996,1772668313.3899887
1474,3.5775,0.0,1772668313.4924097
1475,3.6020000000000003,0.0,1772668313.5942204
1476,0.0,1.1435,1772668313.6963525
1477,143.265,0.6890000000000001,1772668313.7995958
1478,0.0,0.044000000000000004,1772668313.902145
1479,0.0,1.1195,1772668314.0046945
1480,143.265,0.0,1772668314.106062
1481,3.617,3.128,1772668314.2098098
1482,3.5385,0.0,1772668314.3108828
1483,143.265,1.266,1772668314.413478
1484,0.0,0.21000000000000002,1772668314.5162935
1485,143.265,0.0,1772668314.6188765
1486,2.6345,0.0,1772668314.7207341
1487,3.338,0.0,1772668314.8235536
1488,1.1195,0.0,1772668314.9260278
1489,0.0,1.3050000000000002,1772668315.0286634
1490,0.0,0.8160000000000001,1772668315.131023
1491,0.0,0.489,1772668315.23245
1492,0.0,140.137,1772668315.3353095
1493,143.27450000000002,0.0,1772668315.4380543
1494,3.6215,140.137,1772668315.5407643
1495,0.0,140.7575,1772668315.6431606
1496,0.0,5.0,1772668315.7444482
1497,0.0,140.171,1772668315.84754
1498,1.095,0.35700000000000004,1772668315.9532475
1499,3.8074999999999997,0.0,1772668316.0568352
1500,3.8169999999999997,0.0,1772668316.1588376
1501,0.0295,0.0,1772668316.2610352
1502,0.0,33.2795,1772668316.3647685
1503,0.0,1.3,1772668316.4662447
1504,0.0,0.5815,1772668316.567742
1505,3.6704999999999997,143.265,1772668316.674599
1506,57.565999999999995,0.0,1772668316.777838
1507,0.0,2.698,1772668316.8789525
1508,0.0,4.218,1772668316.9820867
1509,2.5269999999999997,0.7135,1772668317.0842316
1510,3.915,0.0,1772668317.1870406
1511,3.866,0.0,1772668317.288612
1512,3.871,0.0,1772668317.3916428
1513,0.0,3.8905000000000003,1772668317.4944484
1514,143.265,2.7275,1772668317.5964444
1515,3.5044999999999997,5.4985,1772668317.7031949
1516,3.4505000000000003,0.0,1772668317.805018
1517,0.0,5.0,1772668317.9075754
1518,0.0,80.572,1772668318.0108292
1519,143.265,5.0,1772668318.1118894
1520,143.265,5.0,1772668318.214983
1521,0.0,0.0,1772668318.3161829
1522,3.3775,140.137,1772668318.4193823
1523,3.5975,3.128,1772668318.521637
1524,3.5484999999999998,0.0,1772668318.624508
1525,0.0,3.9734999999999996,1772668318.7259655
1526,0.0,4.428,1772668318.8287687
1527,0.0,3.8514999999999997,1772668318.9318128
1528,143.837,0.0,1772668319.0340347
1529,3.6609999999999996,140.137,1772668319.1361885
1530,3.568,0.0,1772668319.2383914
1531,3.4605,0.0,1772668319.3394792
1532,3.4995,0.0,1772668319.44038
1533,3.3335,0.0,1772668319.541525
1534,0.0,4.6235,1772668319.6426811
1535,7.351,3.4749999999999996,1772668319.7470698
1536,0.0,0.865,1772668319.8491268
1537,3.92,0.0,1772668319.9512398
1538,3.949,140.137,1772668320.0534062
1539,3.8169999999999997,140.137,1772668320.1566145
1540,0.0,140.484,1772668320.2584794
1541,0.0,3.6704999999999997,1772668320.3612852
1542,0.0,4.1739999999999995,1772668320.4617956
1543,0.0,0.0,1772668320.566954
1544,3.7685000000000004,140.137,1772668320.668998
1545,3.612,140.137,1772668320.7709157
1546,3.558,0.0,1772668320.873287
1547,1.9015000000000002,4.428,1772668320.9750903
1548,0.0,3.8125,1772668321.077911
1549,0.0,2.4,1772668321.179581
1550,3.6704999999999997,0.0,1772668321.2828596
1551,3.7245,0.0,1772668321.3847244
1552,3.695,140.137,1772668321.4881625
1553,3.705,140.137,1772668321.589613
1554,0.0,1.7105000000000001,1772668321.6907942
1555,2.258,0.313,1772668321.7938747
1556,143.2845,0.0,1772668321.8972292
1557,2.908,0.0,1772668321.9996266
1558,3.5044999999999997,62.4045,1772668322.101992
1559,0.08800000000000001,1.095,1772668322.2073188
1560,2.0625,3.949,1772668322.3103018
1561,0.0,4.5015,1772668322.4132004
1562,0.0,4.052,1772668322.5155609
1563,3.8125,0.0,1772668322.6184533
1564,3.69,0.0,1772668322.719641
1565,3.6020000000000003,0.0,1772668322.8224247
1566,3.6365,140.137,1772668322.9252634
1567,0.0295,140.616,1772668323.02752
1568,0.0,140.308,1772668323.1297877
1569,3.25,2.82,1772668323.232325
1570,3.7145,0.0,1772668323.3344855
1571,3.6264999999999996,0.0,1772668323.4362943
1572,0.0245,0.0,1772668323.5401955
1573,0.0,36.1535,1772668323.6456645
1574,3.6020000000000003,0.0,1772668323.7482097
1575,3.6414999999999997,140.137,1772668323.850971
1576,3.6609999999999996,0.0,1772668323.952928
1577,143.2895,0.0,1772668324.0560577
1578,3.6609999999999996,0.0,1772668324.1578999
1579,0.0,3.426,1772668324.2591805
1580,0.0,3.5484999999999998,1772668324.3629203
1581,4.2035,143.265,1772668324.4650483
1582,4.2764999999999995,0.0,1772668324.5675027
1583,4.2915,0.0,1772668324.6686807
1584,4.267,0.0,1772668324.7721028
1585,80.572,0.0,1772668324.8746545
1586,0.0,4.5015,1772668324.976778
1587,0.0,4.042,1772668325.079063
1588,0.37650000000000006,0.0,1772668325.1819367
1589,4.423500000000001,0.0,1772668325.28366
1590,4.34,0.0,1772668325.3873265
1591,3.993,0.0,1772668325.4882064
1592,0.0,4.228,1772668325.590676
1593,0.0,3.5535,1772668325.6941638
1594,0.0,1.095,1772668325.7958732
1595,3.8905000000000003,0.0,1772668325.8979278
1596,4.0175,0.0,1772668326.000798
1597,4.042,143.29399999999998,1772668326.1041033
1598,143.519,0.0,1772668326.2065198
1599,0.0,3.8024999999999998,1772668326.308144
1600,0.0,3.1135,1772668326.4104495
1601,0.0,2.8249999999999997,1772668326.5130262
1602,143.4605,20.049,1772668326.6163135
1603,3.9445,140.137,1772668326.717257
1604,3.9589999999999996,27.3705,1772668326.8197782
1605,3.871,0.0,1772668326.9225316
1606,1.095,2.9325,1772668327.0285487
